scaffold,pos,female,male,DP_ratio
11,30515829,54.2821,58.175,1.0717160905712932
11,30515832,54.3077,58.25,1.072591916063468
11,30515833,54.3333,58.325,1.073466916237372
11,30515834,54.3846,58.4,1.0738334013672988
11,30515836,54.4359,58.525,1.0751177072483418
11,30515840,54.4872,58.75,1.0782348881939243
11,30515842,54.641,58.925,1.0784026646657272
11,30515848,54.7949,59,1.076742543557886
11,30515852,54.9487,59.175,1.0769135575545918
11,30515854,55.1538,59.55,1.079708016492064
11,30515855,55.2051,59.575,1.079157541603946
11,30515863,55.3846,59.725,1.0783683551023209
11,30515864,55.4103,59.8,1.0792217331434768
11,30515865,55.4359,59.85,1.0796252969646025
11,30515867,55.5641,59.95,1.0789340599415809
11,30515871,55.6667,60,1.0778436659618766
11,30515874,55.7179,60.1,1.0786479748877829
11,30515875,55.7692,60.125,1.0781040430918858
11,30515881,55.8974,60.225,1.0774204166920107
11,30515882,55.9231,60.25,1.0773723202039944
11,30515884,55.9487,60.35,1.0786667071799703
11,30515915,55.9744,60.425,1.0795113480448204
11,30515916,55.9231,60.4,1.0800545749430914
11,30515917,55.9487,60.425,1.0800072209005749
11,30515918,36.8462,35.3636,0.9597624721138135
11,30515919,54.2564,58.475,1.0777530392727863
11,30515920,56.0256,60.45,1.0789710418094587
11,30544625,22.0476,22.2632,1.0097788421415483
11,30544626,22.4286,22.5263,1.0043560454063116
11,30544729,21.9048,22.3684,1.0211643110185895
11,30544730,27.8889,25.5385,0.9157227427399431
11,30544731,22.1905,22.3158,1.005646560465064
11,30544737,22.1429,22.2632,1.0054328927105303
11,30544765,22,22.2105,1.0095681818181819
11,30544766,16.5833,14.8333,0.8944721496927631
11,30544908,7.5,13.6667,1.8222266666666667
11,30544956,8.83333,11.7143,1.3261476702444037
11,30544974,8.42857,12.2857,1.4576256707840118
11,30544986,19.1333,16.1053,0.8417418845677432
11,30544987,20.2381,18.5455,0.9163656667374902
11,30544988,20.1905,18.5,0.9162725043956316
11,30544989,20.7619,19.1818,0.9238942485995982
11,30544991,20.8571,19.3636,0.9283936884801819
11,30544992,20.9524,19.5,0.9306809721082071
11,30544993,21,19.5909,0.9329000000000001
11,30544994,21.6667,19.8636,0.9167801280305724
11,30544995,22,20.0909,0.9132227272727274
11,30544996,22.0476,20.2727,0.919496906692792
11,30544998,22.1905,20.3636,0.9176719767468061
11,30545002,22.4286,20.5909,0.9180644355867064
11,30545005,22.5238,20.7273,0.9202399239915111
11,30545011,22.7143,20.8636,0.9185226927530235
11,30545027,22.4762,22.8421,1.0162794422544736
11,30545033,22.5714,22.8947,1.0143234358524504
11,30545044,23.3,22.6316,0.97131330472103
11,30545049,26.6667,24.5714,0.9214263482170648
11,30545061,26.6,24.4286,0.9183684210526315
11,30545075,26.2667,24.2857,0.9245813139831041
11,30545105,26.2667,24.1429,0.919144772658918
11,30545106,25.9333,24,0.925451060991081
11,30545108,25.6,23.5714,0.9207578125
11,30565188,7.7619,7.39286,0.952454940156405
11,30565267,7.47619,7.14286,0.9554144557588825
11,30565282,7.28571,7.07407,0.9709513554615816
11,30565293,7.2381,7.15385,0.9883602050261809
11,30565323,7.25,7.2,0.993103448275862
11,30565324,7.15,7.12,0.9958041958041958
11,30565325,7.21053,7.08,0.9818973085196233
11,30565327,7.10526,7.17391,1.0096618561460102
11,30565328,6.85714,6.58824,0.9607854003272501
11,30565369,7.36364,5.9375,0.8063267623077717
11,30565370,6.86667,6.42105,0.9351039149980995
11,30565404,6.94118,6.45,0.9292368156422971
11,30565405,7,6.6,0.9428571428571428
11,30565409,7.05556,6.7,0.9496057010357789
11,30565412,7.11111,6.75,0.9492188983154528
11,30565416,7.22222,6.85,0.9484618302959478
11,30565423,7.27778,6.90909,0.9493403208121158
11,30565430,7.36842,7.04348,0.9559009937001419
11,30565434,7.47368,7,0.9366202459832372
11,30565436,7.5,7.07407,0.9432093333333333
11,30569586,6,6.66667,1.1111116666666667
11,30569601,9.83333,10.2941,1.0468579819857566
11,30569611,9.94444,10.3529,1.041074208301322
11,30569724,9.88889,10.2353,1.0350302207831212
11,30569727,6,6.66667,1.1111116666666667
11,30569738,6.18182,6.6,1.0676467448097808
11,30591304,7.5,6.41176,0.8549013333333334
11,30591331,9.47826,8.6087,0.9082574227759104
11,30591332,9.37037,9,0.9604743462638082
11,30591335,11.2143,10.1786,0.9076447036373202
11,30591342,11.25,10.2143,0.9079377777777777
11,30591435,11.5,10.5,0.9130434782608695
11,30591445,7.76471,6.41176,0.8257565317957786
11,30622914,19.6923,19.1053,0.9701913946060136
11,30622922,20.3571,19.2,0.9431598803365902
11,30622925,20.4286,19.4,0.9496490214699
11,30622926,19.4375,21.1818,1.0897389067524115
11,30622928,19.5625,21.2727,1.0874223642172525
11,30623046,19,20.8182,1.0956947368421053
11,30623047,18.9375,20.5455,1.084910891089109
11,30623048,18.875,20.5,1.086092715231788
11,30623196,18.6875,20.5,1.0969899665551839
11,30623198,18.75,20.5909,1.0981813333333335
11,30623234,19.1875,21.2727,1.1086749185667752
11,30623251,19.25,21.2273,1.1027168831168832
11,30623253,18.4545,20.5294,1.112433281855374
11,30623255,19.25,21.4091,1.1121610389610388
11,30623280,19.5625,21.5,1.099041533546326
11,30623281,16.2069,20.4839,1.2638999438510756
11,30623282,15.9032,20.871,1.3123773831681673
11,30623285,9.2,10,1.0869565217391306
11,30623286,10.4074,10.4815,1.0071199338931913
11,30623323,10.52,9.66667,0.9188849809885932
11,30623332,10.32,9.62963,0.9331036821705426
11,30623333,10.48,9.66667,0.9223921755725191
11,30623337,10.4444,10.2963,0.9858201524261806
11,30623346,11.069,12.5667,1.1353058090161712
11,30623348,11.1379,12.6333,1.134262293610106
11,30623349,11.037,11.5667,1.0479931140708525
11,30623356,10.5417,11.7407,1.1137387707864954
11,30623359,11,11.5667,1.0515181818181818
11,30623375,11.1481,11.6,1.0405360554713359
11,30623421,9.68,10.84,1.1198347107438016
11,30623422,8.82609,10.8095,1.224721252559174
11,30623423,8.78261,10.6667,1.2145250671497425
11,30623425,8.27273,11.2778,1.3632501000274395
11,30655096,15.6667,10.9167,0.6968091557252006
11,30655097,20.56,15.2812,0.7432490272373541
11,30655106,20.72,15.3125,0.7390202702702703
11,30655115,20.76,15.3438,0.7391040462427745
11,30655197,20.72,15.5,0.7480694980694981
11,30655203,21.0833,15.2188,0.7218414574568497
11,30655214,20.9167,15.0938,0.721614786271257
11,30679966,21.9375,19.5517,0.8912455840455841
11,30680102,21.7812,19.2414,0.8833948542780012
11,30680365,21.0312,18.8966,0.8985031762334057
11,30680368,21.125,18.931,0.8961420118343195
11,30680370,21.2188,18.9655,0.893806435802213
11,30680371,21.25,19,0.8941176470588236
11,30680378,21.4688,19.1724,0.8930354747354299
11,30680399,21.625,19.2414,0.8897757225433526
11,30680413,21.625,19.2759,0.891371098265896
11,30680414,21.6562,19.3103,0.8916753631754418
11,30680424,21.7188,19.2414,0.8859329244709652
11,30695441,6.25,6.54545,1.047272
11,30695543,9,9.28,1.031111111111111
11,30695575,8.9,9.16,1.0292134831460673
11,30695581,8.52941,8.15,0.9555174390725736
11,30695582,6.28571,6.77778,1.0782839170117615
12,593,12.7692,16.5862,1.298922407041945
12,645,12.5,16.3448,1.3075839999999999
12,646,12.7692,16.6207,1.301624220781255
12,698,12.68,16.6538,1.313391167192429
12,704,12.7308,16.4828,1.2947183209224873
12,729,12.6923,16.3103,1.285054718214981
12,730,12.6154,16.2414,1.2874264787481966
12,732,12.75,16.2069,1.271129411764706
12,733,12.7083,15.931,1.2535901733512744
12,956,10,12.5,1.25
12,959,10.1333,12.65,1.2483593696031896
12,963,11.56,15.3793,1.3303892733564013
12,965,11.5714,15.8667,1.3711996819745234
12,967,11.7143,15.9,1.357315417908027
12,968,11.75,15.9667,1.358868085106383
12,973,11.7857,15.8,1.3406076855850735
12,1022,11.25,15.3667,1.365928888888889
12,1023,11.8571,15.7667,1.329726492987324
12,1031,11.8519,15.8667,1.3387473738387936
12,4346,11.8,13.6667,1.1581949152542372
12,4740,11.2,13.8,1.2321428571428572
12,4747,11.6,14.6,1.2586206896551724
12,4755,11.8,13.5,1.1440677966101693
12,170795,15.8889,15.15,0.9534958367161982
12,170832,15.6667,17.3,1.1042529696745327
12,170833,15.9583,16.2609,1.018961919502704
12,170835,22.9062,22.3438,0.9754476953837827
12,170838,22.875,22.4062,0.9795060109289617
12,170839,17.7692,15.5714,0.8763140715395178
12,170840,15.52,13.4815,0.868653350515464
12,170925,15.52,13.4074,0.8638788659793816
12,170927,6.14286,8.5,1.3837202866417273
12,190705,9.14286,16.5,1.8046869360353324
12,213538,13.9167,11.5385,0.8291117865585951
12,213572,14.1538,12.0714,0.8528734332829346
12,213662,14.1538,11.7857,0.832688041374048
12,213663,11.4444,7.75,0.677187095872217
12,213664,13.1,8.84615,0.6752786259541985
12,226670,12.4286,10.2,0.8206877685338654
12,226747,12.25,10,0.8163265306122449
12,231936,18,16.875,0.9375
12,231942,16.7143,18.125,1.0844007825634336
12,232071,17.8333,17.625,0.988319604335709
12,232075,19.6,16.125,0.822704081632653
12,232224,17.5,17.5,1
12,232363,17.6667,17.5,0.9905641687468515
12,234770,6.47059,6.58824,1.0181822677684724
12,234908,9.66667,9.93103,1.0273475767766977
12,234909,9.63333,10.0345,1.0416439590463524
12,234911,6.53846,6.85714,1.048739305585719
12,234912,6.61538,7,1.0581402731211207
12,234913,6.5,6.86667,1.0564107692307692
12,234944,6.5625,6.64706,1.0128853333333332
12,244412,8.16667,8.84211,1.0827069050175897
12,273346,39.6829,38.756100000000004,0.9766448520647434
12,273350,39.7317,38.7073,0.9742170609362297
12,273351,39.6341,38.5854,0.9735404613703856
12,273433,39.3902,38.3171,0.9727571832587801
12,273434,39.3415,38.2927,0.9733411283250512
12,273439,39.2683,38.2683,0.9745341662358696
12,273442,39.2439,38.2195,0.9738965801054431
12,273446,39.1463,38.1951,0.9757014072849797
12,273449,39.0244,38.122,0.9768760057809985
12,273455,38.9268,38.0732,0.9780716627105234
12,273482,38.8293,37.9024,0.9761288511510636
12,273483,38.8049,37.8537,0.9754876317166131
12,273485,38.6585,37.7805,0.9772883065819938
12,273700,35.1707,35.878,1.0201104896973903
12,273701,37.6829,36.7317,0.9747577813809447
12,273702,37.7317,36.8049,0.9754370993090692
12,273703,37.8293,36.878,0.9748528257197463
12,273704,38.122,37.2683,0.9776061067100363
12,273705,38.3171,37.5122,0.9789937129897617
12,273706,38.3415,37.561,0.9796434672613225
12,273708,38.3659,37.6098,0.9802923950695799
12,273709,38.5366,37.6341,0.9765807050959346
12,273710,38.5854,37.6585,0.9759779605757617
12,273711,38.6098,37.6829,0.9759931416376152
12,273713,38.756100000000004,37.7317,0.9735680318711117
12,273727,38.9268,37.8293,0.9718060564957819
12,273729,38.9024,37.8049,0.9717883729538538
12,273733,38.9512,37.9024,0.9730740002875393
12,273736,39.0488,38.0488,0.9743910184179796
12,273739,39.122,38.0976,0.9738152446193957
12,273743,39.2439,38.122,0.9714121175520273
12,273747,39.2927,38.2195,0.9726870385593251
12,273748,39.3171,38.2683,0.9733245839596512
12,273754,39.3659,38.3171,0.9733576521812025
12,273767,39.3902,38.4878,0.9770907484602769
12,273802,39.0732,38.3171,0.9806491405874104
12,273803,39.4878,38.5366,0.975911547363996
12,317380,12.6111,13.5909,1.0776934605228727
12,317381,12.2105,13.6364,1.1167765447770361
12,317383,12.3684,13.7273,1.109868697648847
12,317499,12.1579,13.2273,1.0879592692817015
12,349308,11.8947,14.3333,1.2050156792521038
12,349310,12,14.3889,1.199075
12,349311,11.5455,13.9524,1.2084708327919969
12,349312,14.5185,17.24,1.187450494197059
12,349317,14.6296,17.36,1.1866353147044348
12,349394,14.4815,17.12,1.1821979767289301
12,349396,8,14.8,1.85
12,370780,28.1463,26.439,0.9393419383720063
12,370800,28.1951,26.4634,0.9385815265773131
12,370803,28.1951,26.4878,0.9394469251749418
12,370833,28.122,26.4634,0.9410212644904346
12,370836,28.122,26.4878,0.9418889125951213
12,370847,28.0976,26.4634,0.9418384488354877
12,370848,28.122,26.4878,0.9418889125951213
12,370853,28.0976,26.4634,0.9418384488354877
12,370873,28.0488,26.4146,0.9417372579219075
12,370894,27.9756,26.3902,0.9433291868628376
12,370897,27.9268,26.3659,0.9441074523396881
12,370902,27.8293,26.2927,0.9447848131286091
12,370908,27.5854,26.1463,0.9478310990596475
12,370909,27.561,26.122,0.9477885417800516
12,370910,27.5366,26.0732,0.9468561841331173
12,370911,27.4634,26.0488,0.9484914467982842
12,370912,27.3415,25.9512,0.9491505586745423
12,370913,27.2683,25.878,0.9490140566151906
12,370914,27.2439,25.8537,0.948972063471089
12,370916,27.1951,25.8049,0.9488804968542127
12,370917,27.122,25.7561,0.9496386697146229
12,370918,26.7073,25.375,0.9501147626304418
12,370919,26.6829,25.35,0.9500466590962752
12,370920,26.1951,25.2308,0.9631877717588403
12,371178,27.7073,26.2195,0.9463029598697816
12,371180,27.7317,26.3171,0.9489897842541207
12,371181,27.8293,26.3902,0.9482883148336465
12,371182,27.878,26.439,0.9483822368893033
12,371183,27.9756,26.4634,0.9459457527273767
12,371194,28.1707,26.5122,0.9411267735626023
12,371198,28.2195,26.5366,0.940363932741544
12,371211,28.2439,26.6098,0.9421432592524404
12,371226,28.3171,26.6585,0.9414276179411027
12,371270,28.3171,26.6829,0.9422892880980044
12,371274,28.1951,26.6341,0.9446357700451496
12,371275,28.3171,26.6829,0.9422892880980044
12,371315,28.439,26.8049,0.9425401737051232
12,371511,18.9091,26.25,1.3882204864324585
12,371516,18.8182,26.125,1.3882836828176977
12,371532,18.6364,26.125,1.401826533021399
12,371602,17,28.5,1.6764705882352942
12,371613,17.9091,25.625,1.4308368371386615
12,371648,18,24.75,1.375
12,371652,18.625,24.8333,1.333331543624161
12,371836,16.8,23.625,1.40625
12,371837,17,23.875,1.4044117647058822
12,371840,18.3,24.625,1.3456284153005464
12,371845,18.4,25.25,1.3722826086956523
12,371876,18.8,25.75,1.3696808510638296
12,371962,18.8,25.5,1.3563829787234043
12,371963,18.7,25.375,1.356951871657754
12,371965,18,24.75,1.375
12,411668,6,5.85714,0.97619
12,411762,8.66667,8.8125,1.0168265319897953
12,411809,6,5.85714,0.97619
12,420501,12.8889,13.875,1.0765076926657822
12,423415,20.3,21.2051,1.0445862068965517
12,423437,20.25,21.2051,1.0471654320987656
12,423438,20.3,21.1795,1.0433251231527094
12,423440,17.6216,20.1316,1.1424388250783128
12,423441,20.3,21.2308,1.0458522167487683
12,423508,20.1,21.1282,1.0511542288557214
12,423521,20,21.0256,1.05128
12,423527,19.85,20.9744,1.0566448362720402
12,423537,19.825,20.9487,1.0566809583858765
12,423543,19.675,20.9487,1.0647369758576872
12,423550,19.5,20.7692,1.0650871794871795
12,423551,19.4,20.7436,1.069257731958763
12,423552,19.35,20.6667,1.0680465116279068
12,423553,19.325,20.6154,1.0667736093143598
12,423555,19.2188,22,1.1447124690407309
12,423781,20.5556,22.7143,1.1050176107727336
12,423783,19.875,21.0513,1.0591849056603775
12,423843,20.25,21.2564,1.0496987654320988
12,423845,20.275,21.2821,1.049672009864365
12,583623,16.0588,13.9444,0.8683338730166636
12,583697,16.2353,13.2,0.8130431836800059
12,583705,13.5185,13.8333,1.0232866072419278
12,583709,14.1786,13.5185,0.9534439225311385
12,583711,14.2414,13.7143,0.9629881893634052
12,583760,13.5,13.6786,1.0132296296296295
12,583761,14.1379,13.7143,0.9700379830102066
12,583763,11.7368,10.0833,0.8591183286756184
12,583764,9.44444,7.7,0.8152945013150594
12,583915,13,14.125,1.0865384615384615
12,583916,13.1667,14.25,1.082275741074073
12,583935,17.8571,15.8889,0.8897805354732852
12,583940,18,16.1111,0.8950611111111111
12,583966,18.1429,15.7,0.8653522865694018
12,583969,19.2857,15.8,0.8192598661184195
12,598484,33.0976,34.2927,1.0361083583099682
12,598525,32.8049,33.6585,1.0260205030346075
12,598538,33.1707,34.2927,1.0338250323327518
12,598571,33.0732,34.0732,1.030235961443102
12,598575,33.0488,34.0244,1.029519982571228
12,598576,33.0732,34.0488,1.0294982039838902
12,598586,33.0244,33.9512,1.0280640980608278
12,598590,32.9756,33.8293,1.0258888390203666
12,598594,32.9268,33.756100000000004,1.0251861705358554
12,598616,32.7317,33.6341,1.0275696037786
12,598619,32.561,33.5854,1.0314609502165166
12,598620,31.9024,33.0976,1.0374642660113345
12,598621,31.1951,32.5122,1.0422213745107405
12,598622,31.1463,32.3659,1.0391571390502243
12,598623,31.0976,32.2683,1.0376459919736571
12,598624,30.9756,32.1707,1.038581980655742
12,598784,30.3415,31.6341,1.042601717120116
12,598785,32.122,32.878,1.0235352717763526
12,598787,32.1463,32.9756,1.0257976812261442
12,598788,32.2439,33,1.0234493966300604
12,598789,32.2683,33.0732,1.0249439852734725
12,598790,32.2927,33.122,1.0256807266038452
12,598793,32.3171,33.2195,1.0279232975731112
12,598825,32.561,33.4146,1.0262154110745985
12,598833,32.6585,33.7317,1.0328612765436258
12,598834,32.6829,33.756100000000004,1.0328367433734462
12,598837,32.7073,33.878,1.0357932327034027
12,598838,32.756100000000004,33.9512,1.0364848074099173
12,598840,32.878,34,1.0341261633919339
12,598842,32.9024,34.0488,1.0348424431044543
12,598844,33,34.0732,1.0325212121212122
12,598850,33.0244,34.1463,1.0339718511161444
12,598855,33.0976,34.1707,1.0324222904379772
12,598873,33.122,34.2927,1.0353450878570136
12,606989,8.33333,11,1.3200005280002112
12,606990,15.375,17.0769,1.110692682926829
12,606991,15.4167,17.1538,1.1126765131318634
12,607047,15.4815,19.8077,1.2794432064076477
12,607051,8.14286,11.8,1.4491222985535794
12,607052,8.4,11.5,1.369047619047619
12,607184,7.8,12.2,1.564102564102564
12,614711,12.4167,12.0476,0.9702739053049521
12,614714,12.6538,11.8696,0.9380265216772827
12,614717,12.6923,11.913,0.9386005688488297
12,614720,12.8462,12.1739,0.9476654574893743
12,614726,12.9615,12.2609,0.9459476140878756
12,614737,13.1538,12.3043,0.9354179020511183
12,614749,13,12.8,0.9846153846153847
12,614758,13.1154,12.3913,0.9447900940878662
12,614759,13.0769,12.4348,0.9508981486437916
12,614769,13.0385,12.3478,0.9470261149672123
12,614777,13,12.2174,0.9398
12,614785,12.7692,12.087,0.946574570059205
12,614789,11.6923,11.1364,0.9524558897736117
12,614790,11.88,10.9545,0.9220959595959595
12,614791,11.68,11.1905,0.9580907534246575
12,614792,10.8261,11.3684,1.05009190751979
12,614793,9.68182,10.8667,1.1223819488484603
12,614794,8.38095,8.73333,1.0420453528537934
12,614796,8.05,8.78571,1.0913925465838508
12,614801,7.78947,8.21429,1.0545377284975743
12,628023,33.9512,34.0732,1.003593392869766
12,628028,33.9268,33.9756,1.001438390888619
12,628055,33.9024,33.878,0.9992802869413375
12,628083,33.7317,33.8049,1.0021700655466521
12,628089,33.6829,33.8049,1.003622015919057
12,628090,33.6585,33.7805,1.0036246416209875
12,628095,33.6098,33.7073,1.0029009396069002
12,628103,33.3902,33.5854,1.0058460266784865
12,628106,33.3659,33.5122,1.0043847161323387
12,628110,33.0732,33.4634,1.0117980721550983
12,628111,33.0488,33.439,1.0118067826971024
12,628113,33.0244,33.3659,1.0103408388948778
12,628114,33,33.3415,1.010348484848485
12,628115,32.9024,33.3171,1.0126039437852559
12,628116,32.8537,33.2195,1.011134210149846
12,628118,32.8293,33.1463,1.0096560085045978
12,628122,32.7073,33,1.0089490725312087
12,628123,32.6585,32.9268,1.0082153191359065
12,628124,32.6098,32.8537,1.0074793466994585
12,628127,32.5366,32.8049,1.0082460982401358
12,628131,32.5122,32.6585,1.0044998492873443
12,628136,32.439,32.5366,1.0030087240667098
12,628138,32.3902,32.5122,1.0037665713703527
12,628154,32.3171,32.3659,1.0015100364822338
12,628155,32.2439,32.1707,0.997729803156566
12,628156,32.1951,32.122,0.9977294681488799
12,628158,32.1707,31.9512,0.9931770213268596
12,628325,30.2222,30.0345,0.9937893336686278
12,628326,30.5122,30.9024,1.012788327292034
12,628328,30.7073,30.9512,1.0079427367433802
12,628329,32.3415,32.2683,0.9977366541440564
12,628330,32.4146,32.5122,1.0030109888753833
12,628332,32.439,32.6585,1.0067665464410123
12,628333,32.5366,32.7073,1.0052463994394005
12,628334,32.6341,32.7317,1.0029907366834079
12,628335,32.7073,32.7805,1.0022380324881603
12,628336,32.756100000000004,32.8049,1.0014897988466271
12,628337,32.8049,32.7073,0.9970248347045714
12,628338,32.8537,32.8293,0.9992573134837172
12,628340,32.878,32.9024,1.0007421375996106
12,628341,32.9024,32.9268,1.0007415872398366
12,628348,32.9512,33,1.001480977931001
12,628349,32.9756,33.0732,1.0029597641892793
12,628353,33.1463,33.1707,1.0007361304278306
12,628360,33.2439,33.2683,1.0007339692394697
12,628361,33.3171,33.3902,1.0021940685113648
12,628362,33.3415,33.439,1.00292428355053
12,628365,33.3902,33.4878,1.0029230133392433
12,628367,33.4146,33.5122,1.0029208788972486
12,628368,33.4634,33.5854,1.003645774189114
12,628371,33.5122,33.6098,1.0029123722107174
12,628372,33.4878,33.6585,1.0050973787468869
12,628373,33.5122,33.6829,1.0050936673808344
12,628387,33.6341,33.8293,1.0058036338121135
12,628392,33.6341,33.756100000000004,1.003627271132571
12,628393,33.6585,33.7805,1.0036246416209875
12,628396,33.6341,33.8049,1.0050781795855994
12,628405,33.6585,33.8293,1.0050744982693824
12,628410,33.6829,33.8537,1.0050708222866798
12,628420,33.7805,33.9024,1.0036085907550212
12,628431,33.8537,33.9024,1.0014385429066837
12,630752,14.4,15.3571,1.0664652777777779
12,630889,14.3125,14.0588,0.9822742358078602
12,630890,14.75,13.4737,0.9134711864406779
12,630891,13.3636,12.2,0.9129276542249094
12,631145,14.75,14.6923,0.9960881355932203
12,631149,14.9167,14.7692,0.9901117539402146
12,631150,15.25,14.9231,0.9785639344262295
12,631201,15,15.6154,1.0410266666666665
12,632548,12.5172,11.6667,0.932053494391717
12,632607,12.3103,11.8824,0.965240489671251
12,632615,11.9655,11.7576,0.9826250470101542
12,632616,12.3929,11.7941,0.951682011474312
12,632623,12.6296,11.6471,0.9222065623614366
12,632628,12.8077,11.7576,0.9180102594532976
12,632631,13,11.6667,0.8974384615384616
12,632633,12.96,11.6061,0.8955324074074074
12,632634,12.92,11.5758,0.8959597523219813
12,632641,13.0417,11.3939,0.8736514411464763
12,632644,13,11.3636,0.8741230769230769
12,632646,8.42105,10.0909,1.1982947494671092
12,632647,12.8333,11.1818,0.8713113540554652
12,632686,12.5417,11.2188,0.8945198816747331
12,632688,12.2917,11.1379,0.9061317799816135
12,632689,9.07692,8.42857,0.9285715859564699
12,632754,12.0345,11.6667,0.9694378661348624
12,632761,12.1379,11.5882,0.9547121001161651
12,632811,11.0357,11.8667,1.0753010683508974
12,632819,12.2069,11.7941,0.9661830604002655
12,632885,12.0357,11.9697,0.9945163139659512
12,651249,9,7.73333,0.8592588888888888
12,651282,10.1176,8.42857,0.8330602119079624
12,651283,10.381,9.46429,0.9116934784702823
12,651284,12.1667,10.4,0.8547921786515653
12,651285,12.7083,10.3125,0.8114775383017399
12,651286,12.8333,10.4688,0.8157527681890083
12,651292,13,10.5625,0.8125
12,651317,13.1667,10.6875,0.8117068058055549
12,651352,13.0833,10.6562,0.8144886993342658
12,651353,13.1667,10.6875,0.8117068058055549
12,651357,12.7917,10.375,0.8110728050220064
12,651358,13.125,10.6875,0.8142857142857143
12,651365,13.0417,10.5,0.8051097632977295
12,651386,12.875,10.3438,0.8034019417475728
12,651387,12.25,10.4333,0.8516979591836734
12,651388,10.4286,9.46429,0.9075321711447366
12,651389,10.2353,8.38095,0.8188279776850703
12,651390,9,7.8125,0.8680555555555556
12,651391,9,7.73333,0.8592588888888888
12,675396,9.68421,13.16,1.3589131173322346
12,675434,9.73684,13.32,1.3680002957838477
12,675453,9.84211,13.44,1.3655608401044084
12,675533,9.68421,13.2,1.3630435523393234
12,675535,12.2727,13.0588,1.0640527349320035
12,675783,8.70833,10.5926,1.216375585215535
12,675784,8.75,10.6071,1.2122400000000002
12,675785,9.25,10.8214,1.1698810810810811
12,675786,9.2,11.1429,1.2111847826086957
12,675787,9.07692,11.25,1.2394071997990508
12,675788,9.42308,11.3793,1.2075987893554974
12,675789,9.53846,11.4828,1.2038421296519561
12,675790,9.57692,11.5862,1.2098044047564354
12,675791,9.76923,12.3103,1.2601095480401219
12,675798,9.88889,12.4,1.2539324433783772
12,675799,10.1481,12.6,1.2416117302746328
12,675803,10.2593,12.7333,1.241147056816742
12,675807,10.4074,12.7667,1.2266944673981974
12,675811,10.4815,12.8,1.2211992558317035
12,675814,10.5556,12.548400000000001,1.1887907840388041
12,675817,10.4286,12.7097,1.2187350171643365
12,675819,10.5,12.8065,1.2196666666666667
12,675827,10.5714,12.7188,1.2031329814404903
12,675830,10.6071,12.7812,1.2049664847130694
12,675831,10.6429,12.8125,1.2038542126676002
12,675836,10.6786,13.0938,1.2261719701084413
12,675838,10.4828,13.1562,1.2550272827870417
12,675852,10.5172,13.1765,1.2528524702392272
12,675912,9.54167,12.7333,1.3344938569453775
12,676137,33.425,32,0.9573672400897533
12,676198,33.3,31.7805,0.9543693693693694
12,676199,33.275,31.7561,0.9543531179564237
12,676210,33.175,31.6341,0.9535523737754334
12,676211,33.125,31.6098,0.9542581132075472
12,676212,33.1,31.5854,0.9542416918429003
12,676214,33.075,31.561,0.954225245653817
12,676218,33,31.5122,0.9549151515151515
12,676219,32.95,31.439,0.954142640364188
12,676220,32.925,31.4146,0.9541260440394838
12,676223,32.85,31.3415,0.9540791476407914
12,676224,32.8,31.2927,0.9540457317073171
12,676227,32.725,31.2195,0.9539954163483575
12,676229,32.65,31.1707,0.9546921898928025
12,676231,32.35,30.9024,0.9552519319938175
12,676238,31.9,30.2927,0.9496144200626959
12,676244,31.875,30.1707,0.9465317647058824
12,676250,31.825,30.122,0.9464886095836607
12,676254,31.8,30.0732,0.9456981132075472
12,676268,31.725,29.9512,0.9440882584712371
12,676269,31.525,30,0.9516256938937352
12,676272,31.075,29.675,0.9549477071600966
12,676273,30.325,29.525,0.9736191261335532
12,676274,27.1944,27.0541,0.9948408495866795
12,676275,21.9375,23.875,1.0883190883190883
12,676277,22.7727,22.913,1.0061608856218192
12,676409,31.975,30.561,0.9557779515246285
12,676410,32.1,30.6341,0.9543333333333333
12,676411,32.125,30.6829,0.9551097276264592
12,676412,32.15,30.7317,0.9558849144634526
12,676415,32.25,30.8537,0.9567038759689922
12,676419,32.35,31.0244,0.9590231839258114
12,676421,32.45,31.0732,0.9575716486902927
12,676422,32.575,31.2195,0.9583883346124328
12,676423,32.75,31.4146,0.9592244274809161
12,676425,32.775,31.4634,0.9599816933638444
12,676427,32.825,31.4878,0.9592627570449351
12,676434,32.85,31.561,0.9607610350076103
12,676441,31.975,31.1951,0.9756090695856137
12,676443,32.925,31.2195,0.9482004555808656
12,676459,33.15,31.7805,0.9586877828054299
12,676471,33.15,31.8537,0.96089592760181
12,676480,33.15,31.878,0.9616289592760181
12,676488,33.1,31.8537,0.9623474320241692
12,676497,33.075,31.8293,0.9623371126228268
12,676498,32.65,30.6098,0.9375130168453293
12,676499,33.075,31.8537,0.9630748299319727
12,676500,33.1,31.8293,0.9616102719033233
12,676506,33.05,31.7805,0.961588502269289
12,676512,33.05,31.7317,0.9601119515885024
12,676514,33.025,31.6341,0.957883421650265
12,676521,32.95,31.6341,0.9600637329286797
12,676535,32.9,31.5122,0.9578176291793313
12,676546,32.95,31.6829,0.9615447647951441
12,687507,17.1538,19.2759,1.1237101983234035
12,687509,17.2308,19.4828,1.1306961951853658
12,687623,17.1923,19.3448,1.125201398300402
12,687638,17.1538,19.2414,1.1216989821497276
12,687639,17.0769,19.2069,1.1247298982836464
12,687641,17.0385,19.1379,1.1232150717492737
